oi
oi
[datetime.date(2020, 2, 7), 'Utah Jazz', 117, 'Portland Trail Blazers', 114, 'https://www.basketball-reference.com/boxscores/202002070UTA.html', 0]
[datetime.date(2020, 2, 7), 'Sacramento Kings', 105, 'Miami Heat', 97, 'https://www.basketball-reference.com/boxscores/202002070SAC.html', 0]
[datetime.date(2020, 2, 7), 'Phoenix Suns', 127, 'Houston Rockets', 91, 'https://www.basketball-reference.com/boxscores/202002070PHO.html', 0]
[datetime.date(2020, 2, 7), 'Oklahoma City Thunder', 108, 'Detroit Pistons', 101, 'https://www.basketball-reference.com/boxscores/202002070OKC.html', 0]
[datetime.date(2020, 2, 7), 'Indiana Pacers', 106, 'Toronto Raptors', 115, 'https://www.basketball-reference.com/boxscores/202002070IND.html', 0]
[datetime.date(2020, 2, 7), 'Boston Celtics', 112, 'Atlanta Hawks', 107, 'https://www.basketball-reference.com/boxscores/202002070BOS.html', 0]
[datetime.date(2020, 2, 7), 'Washington Wizards', 119, 'Dallas Mavericks', 118, 'https://www.basketball-reference.com/boxscores/202002070WAS.html', 0]
[datetime.date(2020, 2, 6), 'Chicago Bulls', 119, 'New Orleans Pelicans', 125, 'https://www.basketball-reference.com/boxscores/202002060CHI.html', 0]
[datetime.date(2020, 2, 6), 'Los Angeles Lakers', 111, 'Houston Rockets', 121, 'https://www.basketball-reference.com/boxscores/202002060LAL.html', 0]
[datetime.date(2020, 2, 6), 'Portland Trail Blazers', 125, 'San Antonio Spurs', 117, 'https://www.basketball-reference.com/boxscores/202002060POR.html', 0]
[datetime.date(2020, 2, 6), 'Milwaukee Bucks', 112, 'Philadelphia 76ers', 101, 'https://www.basketball-reference.com/boxscores/202002060MIL.html', 0]
[datetime.date(2020, 2, 6), 'New York Knicks', 105, 'Orlando Magic', 103, 'https://www.basketball-reference.com/boxscores/202002060NYK.html', 0]
[datetime.date(2020, 2, 5), 'Boston Celtics', 116, 'Orlando Magic', 100, 'https://www.basketball-reference.com/boxscores/202002050BOS.html', 0]
[datetime.date(2020, 2, 5), 'Los Angeles Clippers', 128, 'Miami Heat', 111, 'https://www.basketball-reference.com/boxscores/202002050LAC.html', 0]
[datetime.date(2020, 2, 5), 'Utah Jazz', 95, 'Denver Nuggets', 98, 'https://www.basketball-reference.com/boxscores/202002050UTA.html', 0]
[datetime.date(2020, 2, 5), 'Dallas Mavericks', 107, 'Memphis Grizzlies', 121, 'https://www.basketball-reference.com/boxscores/202002050DAL.html', 0]
[datetime.date(2020, 2, 5), 'Oklahoma City Thunder', 109, 'Cleveland Cavaliers', 103, 'https://www.basketball-reference.com/boxscores/202002050OKC.html', 0]
[datetime.date(2020, 2, 5), 'Minnesota Timberwolves', 120, 'Atlanta Hawks', 127, 'https://www.basketball-reference.com/boxscores/202002050MIN.html', 0]
[datetime.date(2020, 2, 5), 'Toronto Raptors', 119, 'Indiana Pacers', 118, 'https://www.basketball-reference.com/boxscores/202002050TOR.html', 0]
[datetime.date(2020, 2, 5), 'Brooklyn Nets', 129, 'Golden State Warriors', 88, 'https://www.basketball-reference.com/boxscores/202002050BRK.html', 0]
[datetime.date(2020, 2, 5), 'Detroit Pistons', 116, 'Phoenix Suns', 108, 'https://www.basketball-reference.com/boxscores/202002050DET.html', 0]
[datetime.date(2020, 2, 4), 'Houston Rockets', 125, 'Charlotte Hornets', 110, 'https://www.basketball-reference.com/boxscores/202002040HOU.html', 0]
[datetime.date(2020, 2, 4), 'Los Angeles Lakers', 129, 'San Antonio Spurs', 102, 'https://www.basketball-reference.com/boxscores/202002040LAL.html', 0]
[datetime.date(2020, 2, 4), 'Denver Nuggets', 127, 'Portland Trail Blazers', 99, 'https://www.basketball-reference.com/boxscores/202002040DEN.html', 0]
[datetime.date(2020, 2, 4), 'New Orleans Pelicans', 108, 'Milwaukee Bucks', 120, 'https://www.basketball-reference.com/boxscores/202002040NOP.html', 0]
[datetime.date(2020, 2, 3), 'Brooklyn Nets', 119, 'Phoenix Suns', 97, 'https://www.basketball-reference.com/boxscores/202002030BRK.html', 0]
[datetime.date(2020, 2, 3), 'Los Angeles Clippers', 108, 'San Antonio Spurs', 105, 'https://www.basketball-reference.com/boxscores/202002030LAC.html', 0]
[datetime.date(2020, 2, 3), 'Sacramento Kings', 113, 'Minnesota Timberwolves', 109, 'https://www.basketball-reference.com/boxscores/202002030SAC.html', 0]
[datetime.date(2020, 2, 3), 'Memphis Grizzlies', 96, 'Detroit Pistons', 82, 'https://www.basketball-reference.com/boxscores/202002030MEM.html', 0]
[datetime.date(2020, 2, 3), 'Miami Heat', 137, 'Philadelphia 76ers', 106, 'https://www.basketball-reference.com/boxscores/202002030MIA.html', 0]
[datetime.date(2020, 2, 3), 'Atlanta Hawks', 115, 'Boston Celtics', 123, 'https://www.basketball-reference.com/boxscores/202002030ATL.html', 0]
[datetime.date(2020, 2, 3), 'Washington Wizards', 117, 'Golden State Warriors', 125, 'https://www.basketball-reference.com/boxscores/202002030WAS.html', 0]
[datetime.date(2020, 2, 3), 'Indiana Pacers', 103, 'Dallas Mavericks', 112, 'https://www.basketball-reference.com/boxscores/202002030IND.html', 0]
[datetime.date(2020, 2, 3), 'Cleveland Cavaliers', 134, 'New York Knicks', 139, 'https://www.basketball-reference.com/boxscores/202002030CLE.html', 0]
[datetime.date(2020, 2, 3), 'Charlotte Hornets', 100, 'Orlando Magic', 112, 'https://www.basketball-reference.com/boxscores/202002030CHO.html', 0]
[datetime.date(2020, 2, 2), 'Milwaukee Bucks', 129, 'Phoenix Suns', 108, 'https://www.basketball-reference.com/boxscores/202002020MIL.html', 0]
[datetime.date(2020, 2, 2), 'Houston Rockets', 117, 'New Orleans Pelicans', 109, 'https://www.basketball-reference.com/boxscores/202002020HOU.html', 0]
[datetime.date(2020, 2, 2), 'Detroit Pistons', 128, 'Denver Nuggets', 123, 'https://www.basketball-reference.com/boxscores/202002020DET.html', 0]
[datetime.date(2020, 2, 2), 'Toronto Raptors', 129, 'Chicago Bulls', 102, 'https://www.basketball-reference.com/boxscores/202002020TOR.html', 0]
[datetime.date(2020, 2, 1), 'Dallas Mavericks', 123, 'Atlanta Hawks', 100, 'https://www.basketball-reference.com/boxscores/202002010DAL.html', 0]
[datetime.date(2020, 2, 1), 'Boston Celtics', 116, 'Philadelphia 76ers', 95, 'https://www.basketball-reference.com/boxscores/202002010BOS.html', 0]
[datetime.date(2020, 2, 1), 'Washington Wizards', 113, 'Brooklyn Nets', 107, 'https://www.basketball-reference.com/boxscores/202002010WAS.html', 0]
[datetime.date(2020, 2, 1), 'Cleveland Cavaliers', 112, 'Golden State Warriors', 131, 'https://www.basketball-reference.com/boxscores/202002010CLE.html', 0]
[datetime.date(2020, 2, 1), 'Orlando Magic', 89, 'Miami Heat', 102, 'https://www.basketball-reference.com/boxscores/202002010ORL.html', 0]
[datetime.date(2020, 2, 1), 'Los Angeles Clippers', 118, 'Minnesota Timberwolves', 106, 'https://www.basketball-reference.com/boxscores/202002010LAC.html', 0]
[datetime.date(2020, 2, 1), 'Indiana Pacers', 85, 'New York Knicks', 92, 'https://www.basketball-reference.com/boxscores/202002010IND.html', 0]
[datetime.date(2020, 2, 1), 'Portland Trail Blazers', 124, 'Utah Jazz', 107, 'https://www.basketball-reference.com/boxscores/202002010POR.html', 0]
[datetime.date(2020, 2, 1), 'Sacramento Kings', 113, 'Los Angeles Lakers', 129, 'https://www.basketball-reference.com/boxscores/202002010SAC.html', 0]
[datetime.date(2020, 2, 1), 'San Antonio Spurs', 114, 'Charlotte Hornets', 90, 'https://www.basketball-reference.com/boxscores/202002010SAS.html', 0]
[datetime.date(2020, 1, 31), 'Brooklyn Nets', 133, 'Chicago Bulls', 118, 'https://www.basketball-reference.com/boxscores/202001310BRK.html', 0]
[datetime.date(2020, 1, 31), 'Los Angeles Lakers', 119, 'Portland Trail Blazers', 127, 'https://www.basketball-reference.com/boxscores/202001310LAL.html', 0]
[datetime.date(2020, 1, 31), 'Phoenix Suns', 107, 'Oklahoma City Thunder', 111, 'https://www.basketball-reference.com/boxscores/202001310PHO.html', 0]
[datetime.date(2020, 1, 31), 'Milwaukee Bucks', 115, 'Denver Nuggets', 127, 'https://www.basketball-reference.com/boxscores/202001310MIL.html', 0]
[datetime.date(2020, 1, 31), 'New Orleans Pelicans', 139, 'Memphis Grizzlies', 111, 'https://www.basketball-reference.com/boxscores/202001310NOP.html', 0]
[datetime.date(2020, 1, 31), 'Houston Rockets', 128, 'Dallas Mavericks', 121, 'https://www.basketball-reference.com/boxscores/202001310HOU.html', 0]
[datetime.date(2020, 1, 31), 'Detroit Pistons', 92, 'Toronto Raptors', 105, 'https://www.basketball-reference.com/boxscores/202001310DET.html', 0]
[datetime.date(2020, 1, 30), 'Atlanta Hawks', 127, 'Philadelphia 76ers', 117, 'https://www.basketball-reference.com/boxscores/202001300ATL.html', 0]
[datetime.date(2020, 1, 30), 'Washington Wizards', 121, 'Charlotte Hornets', 107, 'https://www.basketball-reference.com/boxscores/202001300WAS.html', 0]
[datetime.date(2020, 1, 30), 'Los Angeles Clippers', 103, 'Sacramento Kings', 124, 'https://www.basketball-reference.com/boxscores/202001300LAC.html', 0]
[datetime.date(2020, 1, 30), 'Denver Nuggets', 106, 'Utah Jazz', 100, 'https://www.basketball-reference.com/boxscores/202001300DEN.html', 0]
[datetime.date(2020, 1, 30), 'Boston Celtics', 119, 'Golden State Warriors', 104, 'https://www.basketball-reference.com/boxscores/202001300BOS.html', 0]
[datetime.date(2020, 1, 30), 'Cleveland Cavaliers', 109, 'Toronto Raptors', 115, 'https://www.basketball-reference.com/boxscores/202001300CLE.html', 0]
[datetime.date(2020, 1, 29), 'New York Knicks', 106, 'Memphis Grizzlies', 127, 'https://www.basketball-reference.com/boxscores/202001290NYK.html', 0]
[datetime.date(2020, 1, 29), 'Sacramento Kings', 100, 'Oklahoma City Thunder', 120, 'https://www.basketball-reference.com/boxscores/202001290SAC.html', 0]
